Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_Holiday,Holiday_No Holiday,Hour_sin,Hour_cos
2237,22.4,54,2.5,1778,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
1646,21.9,56,0.7,1898,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
1268,21.2,60,0.9,1789,0.0,0.0,0.0,0,0,1,0,1,0,0.0,1.0
1031,20.6,63,0.6,1670,0.0,0.0,0.0,0,0,1,0,1,0,0.25881904510252074,0.9659258262890683
792,20.1,65,1.0,1435,0.0,0.0,0.0,0,0,1,0,1,0,0.49999999999999994,0.8660254037844387
562,19.6,68,1.7,1260,0.0,0.0,0.0,0,0,1,0,1,0,0.7071067811865476,0.7071067811865476
332,19.2,68,0.8,1181,0.0,0.0,0.0,0,0,1,0,1,0,0.8660254037844386,0.5000000000000001
218,18.7,73,1.4,1065,0.0,0.0,0.0,0,0,1,0,1,0,0.9659258262890683,0.25881904510252074
351,18.5,73,1.1,1028,0.06,0.0,0.0,0,0,1,0,1,0,1.0,6.123233995736766e-17
536,19.3,63,0.7,916,0.46,0.0,0.0,0,0,1,0,1,0,0.9659258262890683,-0.25881904510252063
799,21.2,59,1.2,794,1.13,0.0,0.0,0,0,1,0,1,0,0.8660254037844387,-0.4999999999999998
925,22.9,56,2.3,763,1.74,0.0,0.0,0,0,1,0,1,0,0.7071067811865476,-0.7071067811865475
1087,24.3,53,2.9,949,2.37,0.0,0.0,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387
1152,25.8,52,2.1,905,2.84,0.0,0.0,0,0,1,0,1,0,0.258819045102521,-0.9659258262890682
1400,27.3,51,2.8,703,3.16,0.0,0.0,0,0,1,0,1,0,1.2246467991473532e-16,-1.0
1444,27.3,52,3.1,613,3.21,0.0,0.0,0,0,1,0,1,0,-0.2588190451025208,-0.9659258262890683
1603,27.4,50,3.5,615,3.01,0.0,0.0,0,0,1,0,1,0,-0.4999999999999997,-0.8660254037844388
1674,27.6,49,3.7,656,2.79,0.0,0.0,0,0,1,0,1,0,-0.7071067811865471,-0.7071067811865479
1940,27.9,47,2.8,824,2.36,0.0,0.0,0,0,1,0,1,0,-0.8660254037844385,-0.5000000000000004
2104,27.4,48,2.7,1084,1.8,0.0,0.0,0,0,1,0,1,0,-0.9659258262890683,-0.25881904510252063
2162,26.6,52,2.5,1368,1.09,0.0,0.0,0,0,1,0,1,0,-1.0,-1.8369701987210297e-16
2163,24.9,56,3.1,1469,0.51,0.0,0.0,0,0,1,0,1,0,-0.9659258262890684,0.2588190451025203
2145,23.4,64,1.8,1144,0.07,0.0,0.0,0,0,1,0,1,0,-0.8660254037844386,0.5000000000000001
1935,22.1,72,2.5,923,0.0,0.0,0.0,0,0,1,0,1,0,-0.7071067811865477,0.7071067811865474
1624,20.8,78,1.8,763,0.0,0.0,0.0,0,0,1,0,1,0,-0.5000000000000004,0.8660254037844384
1251,20.1,77,3.1,797,0.0,0.0,0.0,0,0,1,0,1,0,-0.25881904510252157,0.9659258262890681
978,19.6,82,1.7,628,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
606,19.1,86,1.8,522,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
418,18.8,88,0.3,500,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
275,18.4,88,1.6,465,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
191,18.1,88,1.8,458,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
288,17.8,91,2.2,393,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
716,18.1,88,1.1,272,0.03,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
1551,18.6,85,2.0,307,0.16,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
2317,18.9,82,2.3,326,0.44,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
1342,20.5,73,1.6,364,1.23,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
914,22.0,69,2.0,488,2.04,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
967,23.4,62,1.8,603,2.87,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1099,25.0,56,3.0,715,3.19,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1071,26.7,47,2.4,806,3.26,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1116,28.2,44,1.7,644,3.11,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
1171,29.3,41,2.0,609,2.63,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
1442,29.3,41,2.0,905,1.95,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
2002,28.2,51,3.3,879,1.73,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
3221,25.6,57,2.7,1217,0.96,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
2649,24.0,60,2.8,1379,0.38,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
2278,22.8,67,1.6,1219,0.06,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
2161,21.5,69,2.6,942,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
1939,20.9,71,1.0,763,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
1290,20.3,77,1.3,770,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
926,19.1,82,2.2,874,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
769,18.8,84,1.7,658,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
525,18.6,84,2.5,619,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
365,18.6,83,2.9,889,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
255,18.5,82,2.0,1072,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
299,18.6,81,0.8,1205,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
744,18.8,78,2.0,1259,0.01,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
1544,19.1,73,2.0,1300,0.3,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
2348,19.7,69,2.0,1448,0.54,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
1283,21.2,62,1.7,1384,1.45,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
1002,21.9,62,1.7,1664,1.36,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
1095,21.9,64,2.4,1359,1.03,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1256,23.1,56,1.6,1222,1.71,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1314,24.2,58,1.9,1015,1.87,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1249,25.0,54,2.2,1146,1.86,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
1416,26.2,51,3.3,1104,2.87,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
1668,26.6,49,3.2,1200,2.35,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
2314,26.9,49,2.3,1210,1.72,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
3309,26.2,54,2.2,1183,0.88,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
2797,24.5,63,3.1,970,0.46,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
2476,22.6,71,1.8,856,0.11,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
2337,21.2,77,1.7,638,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
2140,20.5,78,0.9,550,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
1672,20.0,79,1.4,510,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
1247,19.7,83,1.5,390,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
1029,19.7,81,0.6,419,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
732,19.4,84,0.7,382,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
535,19.1,84,0.6,421,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
352,19.0,83,0.4,473,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
262,19.0,85,0.4,467,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
381,19.0,84,0.5,440,0.05,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
616,20.2,73,1.1,708,0.41,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
963,21.9,62,0.9,1071,1.03,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
1102,24.0,55,1.8,1411,1.81,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
1156,25.8,49,1.3,1442,2.42,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
1200,27.2,46,1.7,1301,2.88,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1462,28.2,42,1.4,1563,2.84,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1583,28.8,42,2.0,1438,2.38,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1744,30.1,35,1.4,1583,2.53,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
1890,29.6,40,2.5,1546,1.96,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
2297,28.7,40,2.5,1474,1.0,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
2355,28.2,39,2.9,1653,0.7,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
1934,27.3,42,1.2,2000,0.19,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
1058,25.7,47,1.8,2000,0.04,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
246,23.7,62,1.6,1402,0.0,0.4,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
225,22.4,72,1.5,1816,0.0,0.1,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
776,21.0,75,1.3,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
766,20.7,66,1.6,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
483,20.2,66,1.5,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
375,19.7,71,1.2,1986,0.0,0.5,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
162,19.2,69,1.3,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
150,18.6,78,0.8,1997,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
174,18.3,72,1.7,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
138,18.4,70,1.4,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
216,18.3,71,0.9,2000,0.0,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
313,18.4,68,0.6,2000,0.04,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
619,19.0,65,2.0,2000,0.28,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
786,19.2,65,1.4,2000,0.34,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
942,20.2,62,1.8,2000,0.82,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
1074,21.3,56,1.5,1989,1.18,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1442,23.2,50,2.2,1988,2.45,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1752,24.2,48,1.2,1968,2.19,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1985,24.1,51,1.1,2000,1.58,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
2182,24.8,49,1.2,2000,1.34,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
2333,24.8,51,1.6,2000,1.17,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
2431,24.6,52,1.3,2000,0.82,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
2367,24.1,53,1.3,2000,0.48,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
2267,23.4,55,1.0,2000,0.12,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
2300,22.8,55,1.3,2000,0.01,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
2026,22.1,55,1.5,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
1634,21.5,55,1.8,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
1191,20.9,56,1.5,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
918,20.3,58,1.4,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
555,19.8,59,1.3,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
353,19.2,60,1.5,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
232,18.8,61,1.3,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
194,18.8,60,1.0,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
324,18.8,61,1.2,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
807,18.6,61,0.8,2000,0.03,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
1629,19.1,59,1.1,2000,0.38,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
2375,20.7,55,1.5,2000,1.23,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
1307,22.2,48,1.7,1889,1.77,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
992,23.7,47,1.3,2000,2.67,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
1107,23.2,52,1.4,2000,1.53,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1204,23.2,52,1.2,2000,0.82,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1033,23.7,49,1.2,2000,1.04,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1075,23.9,47,1.0,2000,0.97,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
1240,22.2,60,1.3,1907,0.34,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
1220,22.0,60,1.8,2000,0.14,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
1475,20.7,72,3.4,2000,0.11,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
1491,19.8,80,3.9,2000,0.12,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
873,19.4,85,1.2,1651,0.08,0.5,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
1280,19.1,84,1.7,2000,0.04,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
1647,19.0,82,1.0,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
1117,19.0,76,0.1,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
384,18.2,93,0.8,460,0.0,3.5,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
470,18.0,94,0.7,1906,0.0,1.0,0.0,0,0,1,0,0,1,0.0,1.0
454,17.7,92,0.9,1958,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
385,17.7,87,1.2,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
206,17.5,87,0.5,1995,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
144,17.5,84,0.8,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
296,17.2,87,0.6,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
740,16.7,85,1.0,2000,0.03,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
1573,17.1,77,1.5,1748,0.49,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
2495,19.0,67,1.1,1976,1.29,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
1317,21.1,60,0.9,1998,2.18,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
971,22.1,53,1.1,1999,2.28,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
1092,22.9,54,2.6,1959,2.56,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1202,24.0,51,1.8,2000,2.29,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1215,25.7,46,0.8,2000,3.18,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1246,25.6,45,2.2,1961,1.39,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
1427,26.2,42,2.7,1977,1.59,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
1714,26.2,47,3.8,1996,2.45,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
2270,26.4,47,3.0,1976,1.76,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
3404,24.9,53,3.6,2000,1.28,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
2873,23.1,58,2.4,1997,0.59,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
2579,21.6,62,3.3,2000,0.09,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
2505,20.6,70,1.8,1986,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
2309,20.0,70,1.0,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
1657,19.5,72,0.6,1989,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
1274,19.3,76,1.2,1968,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
1088,18.9,77,0.7,1987,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
847,18.4,75,0.6,1986,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
591,18.5,73,1.0,1951,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
421,18.7,74,0.9,1933,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
290,18.6,76,0.4,1957,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
416,18.7,75,0.9,1923,0.06,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
657,19.4,69,0.3,1277,0.42,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
959,20.7,65,1.5,1004,0.97,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
1111,22.6,59,1.6,1030,1.8,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
1269,23.0,57,2.2,1145,1.1,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
1478,24.5,51,1.5,1333,1.97,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1747,24.5,56,2.3,1094,1.74,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1834,24.9,52,1.8,1554,1.7,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
2088,26.6,50,2.4,1119,2.95,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
2288,25.5,50,2.2,1025,0.47,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
2474,25.8,50,1.7,1152,0.66,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
2664,25.6,57,3.3,919,0.87,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
2479,23.4,63,3.6,1245,0.5,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
2404,22.8,64,2.3,1444,0.45,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
2276,22.1,65,1.3,1611,0.09,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
2166,21.8,67,0.0,1485,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
1934,21.6,66,1.2,1438,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
1394,21.5,62,0.1,1827,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
1047,21.1,69,0.5,1086,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
715,20.8,72,1.0,912,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
453,20.8,73,0.8,829,0.0,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
289,20.8,73,0.7,756,0.0,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
193,21.0,72,0.8,677,0.0,0.0,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
154,20.3,84,3.2,518,0.0,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
100,19.5,95,1.4,179,0.0,1.5,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
94,19.4,97,0.9,272,0.0,13.5,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
187,18.9,97,1.2,492,0.06,11.5,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
175,19.1,96,0.6,273,0.17,1.5,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
532,19.7,94,1.1,497,0.61,1.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
735,20.5,79,1.7,770,1.25,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
945,21.2,75,0.7,876,1.07,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1056,22.8,67,1.2,930,1.55,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1153,23.8,62,1.2,1282,1.91,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
1292,24.6,57,1.8,1664,1.54,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
1550,25.0,56,0.7,1723,1.27,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
1934,24.6,57,1.0,1866,0.45,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
2962,24.0,61,1.5,1935,0.26,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
1856,23.6,63,0.6,1956,0.19,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
1557,22.6,74,1.2,1594,0.01,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
1807,22.2,72,1.0,1786,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
1737,21.8,72,1.0,1952,0.0,0.0,0.0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
1295,21.6,68,0.8,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681
986,21.0,70,0.9,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
717,20.6,65,1.2,2000,0.0,0.0,0.0,0,0,1,0,0,1,0.25881904510252074,0.9659258262890683
403,20.1,67,1.1,2000,0.0,0.1,0.0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
154,18.8,93,1.0,419,0.0,5.4,0.0,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476
72,18.0,93,1.6,627,0.0,10.5,0.0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
161,17.4,86,1.1,1820,0.0,0.5,0.0,0,0,1,0,0,1,0.9659258262890683,0.25881904510252074
609,17.2,83,1.3,2000,0.07,0.0,0.0,0,0,1,0,0,1,1.0,6.123233995736766e-17
1467,18.2,75,1.4,2000,0.56,0.0,0.0,0,0,1,0,0,1,0.9659258262890683,-0.25881904510252063
2328,18.7,71,1.1,1992,0.61,0.0,0.0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
1170,20.1,65,1.4,2000,0.93,0.0,0.0,0,0,1,0,0,1,0.7071067811865476,-0.7071067811865475
1004,22.0,56,1.5,1989,1.91,0.0,0.0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
1118,22.9,57,1.4,1918,2.24,0.0,0.0,0,0,1,0,0,1,0.258819045102521,-0.9659258262890682
1193,24.4,50,1.6,2000,3.07,0.0,0.0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
1035,25.3,48,1.8,1935,3.42,0.0,0.0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683
1027,26.4,43,2.1,1944,3.23,0.0,0.0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
1461,26.7,40,1.6,1995,2.42,0.0,0.0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479
1726,26.5,45,1.6,2000,1.91,0.0,0.0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
2460,26.1,45,1.4,2000,1.26,0.0,0.0,0,0,1,0,0,1,-0.9659258262890683,-0.25881904510252063
2891,25.9,44,1.5,2000,1.36,0.0,0.0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
2984,24.3,48,1.5,2000,0.59,0.0,0.0,0,0,1,0,0,1,-0.9659258262890684,0.2588190451025203
2441,22.6,51,1.3,2000,0.06,0.0,0.0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
2337,21.4,54,1.5,2000,0.0,0.0,0.0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474
